customer_id,first_name,last_name,city,gender,age,age_group,signup_date
102907,Skyler,Mehta,Kolkata,F,66,51-70,2022-11-10
102908,Casey,Chopra,Bengaluru,M,59,51-70,2024-09-25
102909,Skyler,Nair,Chennai,F,29,26-35,2020-07-24
102910,Morgan,Gupta,Hyderabad,F,66,51-70,2021-01-12
102911,Reese,Joshi,Mumbai,M,53,51-70,2021-02-10
102912,Alex,Singh,Delhi,M,19,18-25,2018-11-28
102913,Robin,Gupta,Mumbai,F,28,26-35,2023-09-20
102914,Kendall,Gupta,Bengaluru,F,56,51-70,2022-11-29
102915,Quinn,Bhat,Ahmedabad,M,51,51-70,2020-08-16
102916,Rowan,Kumar,Ahmedabad,M,43,36-50,2018-04-15
102917,Taylor,Iyer,Kolkata,M,35,26-35,2018-07-21
102918,Avery,Kumar,Hyderabad,M,38,36-50,2024-11-02
102919,Robin,Malhotra,Jaipur,M,53,51-70,2023-01-17
102920,Quinn,Kohli,Pune,F,57,51-70,2023-02-10
102921,Skyler,Malhotra,Delhi,F,69,51-70,2023-06-20
102922,Taylor,Chatterjee,Delhi,F,63,51-70,2021-07-13
102923,Rowan,Ahuja,Bengaluru,M,61,51-70,2020-06-28
102924,Peyton,Patel,Ahmedabad,F,39,36-50,2018-07-29
102925,Harper,Verma,Lucknow,M,47,36-50,2019-07-17
102926,Morgan,Bose,Jaipur,M,67,51-70,2022-04-13
102927,Blake,Sharma,Bengaluru,F,60,51-70,2020-02-10
102928,Skyler,Patel,Jaipur,F,47,36-50,2024-11-06
102929,Jamie,Kohli,Lucknow,M,25,18-25,2019-09-21
102930,Jordan,Nair,Ahmedabad,F,51,51-70,2022-06-17
102931,Blake,Saxena,Chennai,F,64,51-70,2022-08-29
102932,Rowan,Mehta,Lucknow,F,26,26-35,2019-01-22
102933,Casey,Rao,Bengaluru,F,68,51-70,2023-04-20
102934,Quinn,Singh,Pune,O,37,36-50,2024-06-01
102935,Riley,Sharma,Jaipur,F,57,51-70,2024-04-24
102936,Casey,Ahuja,Hyderabad,F,42,36-50,2021-01-09
102937,Peyton,Chopra,Bengaluru,M,36,36-50,2018-09-25
102938,Morgan,Patel,Chennai,M,22,18-25,2024-10-02
102939,Riley,Kumar,Pune,F,28,26-35,2024-04-01
102940,Sam,Kohli,Ahmedabad,F,32,26-35,2023-01-31
102941,Cameron,Gupta,Kolkata,M,25,18-25,2023-06-22
102942,Morgan,Bose,Delhi,O,36,36-50,2021-10-12
102943,Jamie,Bhat,Lucknow,M,40,36-50,2021-05-21
102944,Casey,Ahuja,Delhi,F,44,36-50,2019-07-28
102945,Kendall,Chopra,Bengaluru,M,57,51-70,2018-02-18
102946,Skyler,Kohli,Ahmedabad,F,49,36-50,2021-02-24
102947,Harper,Kumar,Mumbai,F,43,36-50,2018-08-11
102948,Drew,Bose,Pune,M,44,36-50,2021-12-02
102949,Peyton,Singh,Hyderabad,M,36,36-50,2022-03-09
102950,Casey,Verma,Delhi,F,67,51-70,2022-12-25
102951,Harper,Kohli,Jaipur,F,59,51-70,2024-05-13
102952,Riley,Bhat,Chennai,F,46,36-50,2022-01-01
102953,Rowan,Bhat,Delhi,O,56,51-70,2021-02-04
102954,Morgan,Das,Bengaluru,M,58,51-70,2022-08-09
102955,Harper,Mehta,Pune,F,50,36-50,2024-10-03
102956,Kendall,Kohli,Pune,F,36,36-50,2019-01-10
102957,Alex,Iyer,Lucknow,O,54,51-70,2023-10-22
102958,Riley,Ahuja,Mumbai,F,36,36-50,2023-07-15
102959,Taylor,Das,Lucknow,F,50,36-50,2020-11-19
102960,Casey,Mehta,Kolkata,F,64,51-70,2023-03-05
102961,Drew,Das,Hyderabad,M,33,26-35,2022-12-29
102962,Cameron,Sharma,Ahmedabad,M,40,36-50,2022-01-14
102963,Quinn,Chatterjee,Bengaluru,F,24,18-25,2024-02-21
102964,Skyler,Verma,Bengaluru,F,43,36-50,2021-03-25
102965,Kendall,Chopra,Ahmedabad,F,49,36-50,2020-11-30
102966,Peyton,Ahuja,Ahmedabad,F,29,26-35,2023-09-02
102967,Peyton,Gupta,Ahmedabad,M,25,18-25,2018-12-26
102968,Cameron,Malhotra,Mumbai,F,22,18-25,2023-08-04
102969,Blake,Kumar,Ahmedabad,M,59,51-70,2021-02-15
102970,Avery,Patel,Ahmedabad,M,45,36-50,2022-06-24
102971,Skyler,Das,Delhi,M,22,18-25,2021-11-04
102972,Sam,Gupta,Jaipur,F,66,51-70,2023-04-28
102973,Peyton,Sharma,Pune,M,43,36-50,2019-11-10
102974,Blake,Patel,Ahmedabad,F,22,18-25,2024-10-23
102975,Avery,Kohli,Delhi,M,39,36-50,2018-01-07
102976,Quinn,Patel,Kolkata,M,32,26-35,2024-10-04
102977,Drew,Patel,Pune,F,30,26-35,2022-05-11
102978,Rowan,Mehta,Hyderabad,F,45,36-50,2020-04-12
102979,Morgan,Verma,Pune,M,50,36-50,2022-12-16
102980,Quinn,Chopra,Mumbai,M,60,51-70,2020-07-02
102981,Drew,Ahuja,Ahmedabad,F,40,36-50,2023-07-05
102982,Drew,Sharma,Pune,M,50,36-50,2021-12-13
102983,Sam,Bhat,Kolkata,F,60,51-70,2021-12-21
102984,Casey,Saxena,Mumbai,M,35,26-35,2022-02-11
102985,Sam,Joshi,Ahmedabad,M,67,51-70,2018-05-06
102986,Blake,Patel,Lucknow,M,47,36-50,2024-09-08
102987,Quinn,Gupta,Pune,F,43,36-50,2020-03-27
102988,Taylor,Bhat,Ahmedabad,F,33,26-35,2023-01-04
102989,Cameron,Das,Lucknow,M,30,26-35,2019-07-30
102990,Skyler,Sharma,Mumbai,F,56,51-70,2024-06-30
102991,Alex,Bose,Chennai,F,50,36-50,2021-11-16
102992,Reese,Bhat,Jaipur,F,43,36-50,2020-07-18
102993,Cameron,Rao,Chennai,M,65,51-70,2022-01-03
102994,Robin,Chopra,Lucknow,M,18,18-25,2020-04-12
102995,Harper,Bose,Bengaluru,F,66,51-70,2020-11-20
102996,Robin,Rao,Jaipur,M,55,51-70,2022-07-07
102997,Morgan,Saxena,Jaipur,M,19,18-25,2023-03-16
102998,Skyler,Das,Kolkata,F,66,51-70,2021-12-28
102999,Taylor,Mehta,Kolkata,M,23,18-25,2021-10-31
103000,Reese,Sharma,Ahmedabad,M,63,51-70,2019-03-19
103001,Jordan,Bhat,Pune,M,67,51-70,2023-10-24
103002,Morgan,Sharma,Chennai,F,55,51-70,2019-07-11
103003,Drew,Bhat,Hyderabad,M,59,51-70,2021-03-24
103004,Kendall,Bhat,Bengaluru,F,41,36-50,2023-07-31
103005,Casey,Verma,Hyderabad,F,35,26-35,2018-12-29
103006,Avery,Saxena,Ahmedabad,F,44,36-50,2024-10-31
103007,Drew,Sharma,Lucknow,M,58,51-70,2021-06-11
103008,Jamie,Rao,Jaipur,M,25,18-25,2023-01-16
103009,Reese,Mehta,Bengaluru,F,45,36-50,2024-04-28
103010,Rowan,Iyer,Ahmedabad,M,27,26-35,2023-01-25
103011,Alex,Chatterjee,Bengaluru,F,34,26-35,2023-12-13
103012,Taylor,Ahuja,Delhi,F,46,36-50,2020-06-29
103013,Kendall,Nair,Chennai,F,23,18-25,2018-09-02
103014,Kendall,Malhotra,Kolkata,M,31,26-35,2019-06-26
103015,Sam,Mehta,Chennai,F,39,36-50,2024-12-07
103016,Casey,Ahuja,Hyderabad,M,23,18-25,2023-12-10
103017,Alex,Chopra,Bengaluru,M,43,36-50,2023-12-13
103018,Avery,Ahuja,Mumbai,F,56,51-70,2022-04-22
103019,Blake,Bose,Kolkata,F,29,26-35,2024-01-27
103020,Avery,Patel,Hyderabad,F,52,51-70,2018-05-04
103021,Casey,Bhat,Delhi,F,31,26-35,2022-09-28
103022,Kendall,Singh,Delhi,F,39,36-50,2020-02-25
103023,Rowan,Nair,Mumbai,M,68,51-70,2023-08-06
103024,Blake,Joshi,Jaipur,M,40,36-50,2024-02-27
103025,Jamie,Iyer,Bengaluru,F,65,51-70,2024-08-13
103026,Peyton,Bose,Delhi,M,24,18-25,2020-03-07
103027,Drew,Singh,Kolkata,F,57,51-70,2018-03-18
103028,Drew_dup,Bhat,Hyderabad,M,67,51-70,2018-02-28
103029,Alex,Kohli,Mumbai,M,42,36-50,2024-10-14
103030,Jordan,Kumar,Jaipur,M,30,26-35,2022-03-04
103031,Jamie,Patel,Jaipur,F,38,36-50,2023-04-21
103032,Alex,Iyer,Ahmedabad,F,58,51-70,2023-11-27
103033,Rowan,Chatterjee,Hyderabad,M,27,26-35,2021-07-25
103034,Kendall,Ahuja,Kolkata,M,26,26-35,2018-03-09
103035,Alex,Singh,Delhi,F,32,26-35,2024-06-10
103036,Cameron,Malhotra,Ahmedabad,M,69,51-70,2023-04-17
103037,Sam,Das,Pune,F,19,18-25,2018-12-31
103038,Alex,Iyer,Kolkata,F,42,36-50,2020-03-31
103039,Drew,Saxena,Bengaluru,O,30,26-35,2021-11-03
103040,Skyler,Bhat,Hyderabad,F,51,51-70,2024-07-18
103041,Avery,Rao,Mumbai,M,68,51-70,2020-08-04
103042,Kendall,Joshi,Delhi,O,51,51-70,2022-04-27
103043,Rowan,Kohli,Pune,F,52,51-70,2021-10-09
103044,Peyton,Verma,Bengaluru,F,55,51-70,2021-12-10
103045,Avery,Nair,Mumbai,M,20,18-25,2020-02-01
103046,Taylor,Mehta,Delhi,F,59,51-70,2018-12-07
103047,Skyler,Chatterjee,Lucknow,F,23,18-25,2019-01-18
103048,Riley,Ahuja,Lucknow,F,65,51-70,2020-09-30
103049,Taylor,Mehta,Jaipur,M,66,51-70,2022-04-06
103050,Robin,Joshi,Pune,M,36,36-50,2018-10-27
103051,Cameron,Chopra,Pune,O,20,18-25,2018-05-19
103052,Quinn,Nair,Lucknow,F,35,26-35,2018-12-25
103053,Kendall,Verma,Ahmedabad,M,56,51-70,2020-04-15
103054,Jordan,Bose,Ahmedabad,F,26,26-35,2022-03-03
103055,Jamie,Bhat,Jaipur,M,69,51-70,2022-06-16
103056,Quinn,Bhat,Delhi,M,29,26-35,2023-06-06
103057,Avery,Nair,Ahmedabad,M,22,18-25,2021-07-27
103058,Sam,Bose,Ahmedabad,M,20,18-25,2024-12-05
103059,Jamie,Verma,Chennai,M,28,26-35,2020-06-27
103060,Riley,Gupta,Chennai,M,47,36-50,2021-02-08
103061,Skyler,Kumar,Kolkata,M,21,18-25,2023-12-27
103062,Kendall,Patel,Chennai,F,22,18-25,2020-09-22
103063,Peyton,Chopra,Delhi,F,18,18-25,2024-10-18
103064,Riley,Bose,Delhi,F,44,36-50,2024-05-09
103065,Quinn,Joshi,Chennai,M,45,36-50,2023-11-22
103066,Harper,Malhotra,Bengaluru,M,46,36-50,2021-05-22
103067,Avery,Kohli,Mumbai,F,35,26-35,2022-11-20
103068,Cameron,Patel,Jaipur,O,29,26-35,2018-06-14
103069,Quinn,Joshi,Delhi,M,30,26-35,2020-09-25
103070,Drew,Ahuja,Lucknow,M,58,51-70,2021-07-31
103071,Robin,Kohli,Delhi,F,19,18-25,2019-10-19
103072,Jordan,Ahuja,Kolkata,F,54,51-70,2024-01-21
103073,Morgan,Patel,Delhi,M,62,51-70,2023-03-25
103074,Sam,Singh,Pune,F,33,26-35,2023-08-09
103075,Morgan,Joshi,Lucknow,F,65,51-70,2023-10-13
103076,Robin,Patel,Mumbai,O,41,36-50,2021-02-14
103077,Casey,Das,Delhi,M,52,51-70,2023-03-05
103078,Rowan,Das,Chennai,O,39,36-50,2018-09-24
103079,Kendall,Bose,Delhi,M,53,51-70,2023-01-20
103080,Jordan,Nair,Jaipur,F,28,26-35,2022-09-05
103081,Reese,Chopra,Kolkata,F,63,51-70,2024-04-12
103082,Blake,Verma,Jaipur,F,46,36-50,2024-09-08
103083,Morgan,Kumar,Mumbai,F,52,51-70,2022-02-19
103084,Jamie,Verma,Mumbai,M,65,51-70,2019-04-21
103085,Peyton,Singh,Mumbai,M,32,26-35,2020-09-03
103086,Quinn,Das,Kolkata,F,48,36-50,2021-04-22
103087,Cameron,Joshi,Jaipur,F,59,51-70,2020-11-09
103088,Alex,Chopra,Ahmedabad,M,58,51-70,2023-05-15
103089,Sam,Nair,Pune,F,60,51-70,2019-07-12
103090,Peyton,Kumar,Mumbai,M,33,26-35,2020-10-14
103091,Casey,Sharma,Bengaluru,M,27,26-35,2022-05-25
103092,Riley,Rao,Jaipur,M,66,51-70,2020-06-01
103093,Morgan,Bhat,Jaipur,F,49,36-50,2024-01-04
103094,Rowan,Chopra,Chennai,M,68,51-70,2019-10-28
103095,Reese,Singh,Hyderabad,F,19,18-25,2022-11-07
103096,Skyler,Gupta,Hyderabad,M,41,36-50,2020-05-13
103097,Quinn,Gupta,Lucknow,M,40,36-50,2019-08-05
103098,Casey,Chopra,Kolkata,F,19,18-25,2019-11-26
103099,Taylor,Chatterjee,Mumbai,F,55,51-70,2021-06-05
103100,Taylor,Bhat,Chennai,M,48,36-50,2022-05-30
103101,Reese,Singh,Mumbai,M,68,51-70,2021-05-24
103102,Harper,Malhotra,Mumbai,F,57,51-70,2024-09-20
103103,Skyler,Saxena,Chennai,M,43,36-50,2019-02-03
103104,Peyton,Kumar,Chennai,F,46,36-50,2023-05-01
103105,Jordan,Patel,Pune,M,20,18-25,2019-12-16
103106,Quinn,Kumar,Delhi,M,31,26-35,2019-12-05
103107,Jamie,Das,Hyderabad,F,42,36-50,2024-12-21
103108,Reese,Bose,Delhi,F,65,51-70,2022-09-11
103109,Casey,Saxena,Lucknow,M,18,18-25,2023-05-27
103110,Sam,Bhat,Chennai,M,20,18-25,2018-03-23
103111,Rowan,Ahuja,Kolkata,M,43,36-50,2019-08-27
103112,Sam,Verma,Lucknow,F,35,26-35,2023-05-25
103113,Cameron,Verma,Chennai,F,26,26-35,2022-09-07
103114,Quinn,Singh,Delhi,M,55,51-70,2023-08-09
103115,Avery,Joshi,Ahmedabad,M,40,36-50,2020-06-21
103116,Taylor,Gupta,Ahmedabad,M,38,36-50,2018-12-31
103117,Casey,Chatterjee,Hyderabad,M,18,18-25,2018-06-12
103118,Taylor,Joshi,Bengaluru,M,38,36-50,2023-02-07
103119,Riley,Mehta,Kolkata,F,44,36-50,2018-04-26
103120,Quinn,Das,Mumbai,M,59,51-70,2024-07-12
103121,Avery,Chatterjee,Jaipur,M,23,18-25,2020-05-30
103122,Reese,Rao,Lucknow,F,61,51-70,2020-04-19
103123,Jamie,Sharma,Chennai,M,53,51-70,2024-01-04
103124,Kendall,Mehta,Ahmedabad,M,45,36-50,2021-09-08
103125,Taylor,Mehta,Bengaluru,M,62,51-70,2024-10-26
103126,Peyton,Gupta,Kolkata,M,34,26-35,2020-11-02
103127,Jamie,Gupta,Kolkata,F,57,51-70,2020-07-31
103128,Avery,Bose,Ahmedabad,F,69,51-70,2022-09-21
103129,Sam,Verma,Jaipur,M,20,18-25,2024-05-23
103130,Drew,Malhotra,Bengaluru,M,29,26-35,2021-02-11
103131,Riley,Gupta,Pune,M,56,51-70,2024-12-02
103132,Sam,Das,Jaipur,F,29,26-35,2018-01-22
103133,Taylor,Kumar,Delhi,F,19,18-25,2022-10-16
103134,Peyton,Bose,Kolkata,F,63,51-70,2019-11-14
103135,Morgan,Malhotra,Bengaluru,M,39,36-50,2023-01-08
103136,Casey,Sharma,Ahmedabad,M,40,36-50,2024-06-25
103137,Alex,Joshi,Kolkata,F,47,36-50,2018-05-06
103138,Jamie,Bose,Jaipur,F,22,18-25,2018-10-04
103139,Drew,Rao,Mumbai,F,26,26-35,2023-06-23
103140,Harper,Nair,Mumbai,M,38,36-50,2021-05-12
103141,Skyler,Iyer,Kolkata,F,28,26-35,2024-02-20
103142,Avery,Nair,Bengaluru,F,22,18-25,2019-11-27
103143,Rowan,Saxena,Bengaluru,F,52,51-70,2021-08-02
103144,Rowan,Malhotra,Lucknow,M,44,36-50,2018-02-26
103145,Avery,Chopra,Delhi,F,66,51-70,2018-01-19
103146,Morgan,Bose,Lucknow,M,19,18-25,2024-04-30
103147,Taylor,Malhotra,Lucknow,F,41,36-50,2018-04-23
103148,Sam,Nair,Delhi,M,48,36-50,2019-06-26
103149,Riley,Joshi,Ahmedabad,F,50,36-50,2019-08-02
103150,Robin,Patel,Mumbai,F,56,51-70,2020-12-24
103151,Avery,Patel,Ahmedabad,M,47,36-50,2018-01-25
103152,Jordan,Verma,Lucknow,F,63,51-70,2022-04-22
103153,Taylor,Bose,Bengaluru,M,54,51-70,2023-08-11
103154,Robin,Bhat,Delhi,M,68,51-70,2022-04-22
103155,Peyton,Patel,Jaipur,M,45,36-50,2018-05-21
103156,Harper,Chatterjee,Chennai,M,48,36-50,2022-11-03
103157,Avery,Kohli,Chennai,F,28,26-35,2019-10-10
103158,Quinn,Bose,Hyderabad,M,40,36-50,2024-02-14
103159,Drew,Iyer,Kolkata,F,19,18-25,2018-07-20
103160,Alex,Rao,Pune,F,57,51-70,2018-09-14
103161,Reese,Chatterjee,Pune,F,58,51-70,2019-07-01
103162,Reese,Saxena,Jaipur,F,44,36-50,2024-02-20
103163,Riley,Bose,Hyderabad,M,52,51-70,2020-03-12
103164,Quinn,Das,Mumbai,F,19,18-25,2020-07-30
103165,Reese,Sharma,Jaipur,M,56,51-70,2019-02-18
103166,Quinn,Bose,Lucknow,F,54,51-70,2023-07-08
103167,Jordan,Nair,Jaipur,F,38,36-50,2021-10-13
103168,Sam,Mehta,Chennai,F,22,18-25,2021-01-03
103169,Rowan,Chatterjee,Pune,M,69,51-70,2020-06-28
103170,Drew,Saxena,Mumbai,F,62,51-70,2018-07-07
103171,Morgan,Sharma,Kolkata,F,38,36-50,2023-07-09
103172,Blake,Kohli,Lucknow,F,46,36-50,2021-08-06
103173,Kendall,Rao,Kolkata,M,37,36-50,2023-09-24
103174,Quinn,Rao,Chennai,F,55,51-70,2023-11-01
103175,Peyton,Rao,Hyderabad,M,37,36-50,2021-02-20
103176,Jordan,Verma,Kolkata,F,67,51-70,2018-12-24
103177,Harper,Patel,Hyderabad,F,42,36-50,2022-04-01
103178,Blake,Das,Lucknow,M,19,18-25,2020-12-25
103179,Quinn,Iyer,Pune,M,49,36-50,2022-08-08
103180,Taylor,Gupta,Bengaluru,F,43,36-50,2024-08-19
103181,Kendall,Kohli,Jaipur,M,23,18-25,2018-06-11
103182,Harper,Mehta,Ahmedabad,M,58,51-70,2024-06-27
103183,Rowan,Mehta,Mumbai,F,20,18-25,2019-03-26
103184,Taylor,Das,Delhi,F,50,36-50,2022-02-06
103185,Alex,Kumar,Delhi,F,18,18-25,2020-11-02
103186,Peyton,Kohli,Lucknow,M,68,51-70,2024-02-10
103187,Taylor,Chatterjee,Jaipur,M,22,18-25,2023-11-29
103188,Harper,Ahuja,Jaipur,F,30,26-35,2023-05-05
103189,Taylor,Verma,Jaipur,F,36,36-50,2021-08-06
103190,Quinn,Kohli,Mumbai,F,29,26-35,2024-05-31
103191,Rowan,Saxena,Pune,F,65,51-70,2021-05-23
103192,Kendall,Kohli,Bengaluru,M,42,36-50,2020-08-31
103193,Harper,Das,Jaipur,M,68,51-70,2019-09-24
103194,Taylor,Bhat,Ahmedabad,F,52,51-70,2022-05-10
103195,Reese,Patel,Bengaluru,F,29,26-35,2020-11-16
103196,Jamie,Nair,Mumbai,F,47,36-50,2022-05-08
103197,Jordan,Chatterjee,Jaipur,F,22,18-25,2024-06-26
103198,Jordan,Patel,Lucknow,F,51,51-70,2022-08-21
103199,Reese,Bhat,Mumbai,F,39,36-50,2019-03-13
103200,Cameron,Mehta,Bengaluru,M,56,51-70,2022-04-06
103201,Alex,Ahuja,Hyderabad,O,30,26-35,2020-12-12
103202,Jamie,Saxena,Hyderabad,F,64,51-70,2021-07-28
103203,Rowan,Iyer,Lucknow,M,20,18-25,2023-09-10
103204,Alex,Ahuja,Kolkata,F,37,36-50,2024-07-12
103205,Morgan,Bose,Delhi,M,48,36-50,2018-07-02
103206,Blake,Malhotra,Lucknow,F,22,18-25,2022-01-09
103207,Blake,Gupta,Hyderabad,F,41,36-50,2022-01-19
103208,Cameron,Malhotra,Lucknow,F,57,51-70,2022-05-09
103209,Harper,Singh,Chennai,F,50,36-50,2022-05-07
103210,Skyler,Chatterjee,Hyderabad,F,25,18-25,2019-10-22
103211,Harper,Malhotra,Pune,F,41,36-50,2018-06-09
103212,Drew,Kohli,Jaipur,F,67,51-70,2024-09-25
103213,Peyton,Kohli,Pune,M,37,36-50,2020-10-08
103214,Harper,Rao,Kolkata,M,33,26-35,2018-02-22
103215,Avery,Patel,Lucknow,F,67,51-70,2024-09-21
103216,Harper,Chopra,Chennai,F,69,51-70,2020-11-11
103217,Kendall,Chatterjee,Hyderabad,M,29,26-35,2020-11-19
103218,Robin,Iyer,Jaipur,M,30,26-35,2024-04-26
103219,Peyton,Iyer,Chennai,M,62,51-70,2021-05-13
103220,Riley,Malhotra,Chennai,F,59,51-70,2022-02-03
103221,Jamie,Malhotra,Pune,F,56,51-70,2022-01-29
103222,Quinn,Joshi,Delhi,M,42,36-50,2020-11-01
103223,Kendall,Nair,Bengaluru,F,63,51-70,2023-05-05
103224,Casey,Iyer,Delhi,M,49,36-50,2020-04-29
103225,Riley,Singh,Lucknow,F,41,36-50,2018-12-20
103226,Reese,Nair,Lucknow,F,65,51-70,2021-01-03
103227,Jordan,Nair,Delhi,F,64,51-70,2022-10-06
103228,Morgan,Chopra,Bengaluru,M,61,51-70,2022-01-04
103229,Jordan,Gupta,Hyderabad,M,26,26-35,2020-09-17
103230,Cameron,Patel,Chennai,F,57,51-70,2021-06-18
103231,Drew,Malhotra,Chennai,M,67,51-70,2023-02-28
103232,Harper,Das,Delhi,O,40,36-50,2022-12-15
103233,Quinn,Malhotra,Delhi,F,67,51-70,2024-05-30
103234,Avery,Gupta,Mumbai,M,30,26-35,2024-03-06
103235,Kendall,Bose,Bengaluru,F,49,36-50,2021-01-16
103236,Skyler,Kohli,Pune,M,67,51-70,2020-03-28
103237,Casey,Malhotra,Chennai,F,32,26-35,2022-12-05
103238,Jamie,Joshi,Pune,O,53,51-70,2023-05-15
103239,Harper,Saxena,Jaipur,M,66,51-70,2024-09-03
103240,Casey,Das,Hyderabad,F,22,18-25,2024-06-30
103241,Jamie,Singh,Delhi,M,39,36-50,2020-06-07
103242,Riley,Chopra,Mumbai,F,33,26-35,2023-01-30
103243,Skyler,Gupta,Mumbai,M,58,51-70,2021-03-26
103244,Jordan,Joshi,Lucknow,M,27,26-35,2019-10-30
103245,Drew,Ahuja,Jaipur,O,41,36-50,2019-09-25
103246,Cameron,Ahuja,Hyderabad,M,35,26-35,2022-07-01
103247,Taylor,Chatterjee,Hyderabad,F,66,51-70,2018-05-17
103248,Drew,Bose,Kolkata,F,35,26-35,2023-05-01
103249,Casey,Saxena,Delhi,F,24,18-25,2022-08-25
103250,Riley,Sharma,Lucknow,F,21,18-25,2019-03-04
103251,Reese,Sharma,Bengaluru,F,43,36-50,2022-01-15
103252,Kendall,Kohli,Bengaluru,M,22,18-25,2020-03-29
103253,Skyler,Iyer,Ahmedabad,F,33,26-35,2023-12-29
103254,Cameron,Bose,Hyderabad,F,52,51-70,2021-01-11
103255,Casey,Kohli,Pune,M,43,36-50,2024-02-03
103256,Robin,Kohli,Jaipur,M,35,26-35,2018-07-17
103257,Taylor,Kohli,Mumbai,F,46,36-50,2023-06-19
103258,Jamie,Kohli,Delhi,O,40,36-50,2024-09-14
103259,Riley,Bhat,Jaipur,F,31,26-35,2019-04-16
103260,Jordan,Kumar,Chennai,F,32,26-35,2024-03-15
103261,Drew,Chatterjee,Kolkata,M,66,51-70,2023-05-03
103262,Drew,Kohli,Mumbai,F,50,36-50,2020-07-17
103263,Skyler,Rao,Jaipur,F,42,36-50,2023-07-04
103264,Avery,Saxena,Jaipur,M,38,36-50,2020-06-24
103265,Harper,Sharma,Kolkata,M,34,26-35,2024-02-01
103266,Quinn,Nair,Jaipur,M,40,36-50,2018-01-23
103267,Robin,Malhotra,Lucknow,F,60,51-70,2018-08-23
103268,Morgan,Malhotra,Mumbai,M,34,26-35,2021-01-29
103269,Drew,Patel,Chennai,M,31,26-35,2020-07-17
103270,Casey,Nair,Mumbai,M,46,36-50,2019-06-07
103271,Kendall,Patel,Kolkata,M,37,36-50,2022-12-14
103272,Jordan,Iyer,Chennai,M,47,36-50,2019-03-07
103273,Sam,Saxena,Bengaluru,F,36,36-50,2020-03-03
103274,Taylor,Singh,Delhi,M,56,51-70,2022-06-18
103275,Drew,Mehta,Hyderabad,F,30,26-35,2022-10-03
103276,Taylor,Mehta,Bengaluru,F,35,26-35,2019-06-17
103277,Jordan,Rao,Lucknow,F,40,36-50,2022-10-13
103278,Riley,Chopra,Mumbai,F,63,51-70,2022-08-03
103279,Drew,Joshi,Chennai,M,50,36-50,2021-08-09
103280,Reese,Verma,Delhi,M,56,51-70,2020-07-01
103281,Avery,Saxena,Delhi,M,57,51-70,2021-01-29
103282,Alex,Nair,Kolkata,O,35,26-35,2022-03-06
103283,Peyton,Ahuja,Kolkata,M,26,26-35,2021-08-20
103284,Skyler,Patel,Kolkata,F,50,36-50,2020-10-20
103285,Robin,Bose,Pune,F,49,36-50,2022-04-26
103286,Robin,Patel,Mumbai,F,34,26-35,2021-10-10
103287,Robin,Bhat,Ahmedabad,F,36,36-50,2022-02-28
103288,Drew,Chopra,Lucknow,F,44,36-50,2022-08-09
103289,Robin,Singh,Jaipur,M,23,18-25,2023-06-21
103290,Rowan,Nair,Lucknow,F,52,51-70,2018-08-15
103291,Sam,Ahuja,Hyderabad,M,54,51-70,2021-06-13
103292,Cameron,Rao,Kolkata,F,51,51-70,2020-05-22
103293,Cameron,Ahuja,Hyderabad,F,37,36-50,2020-06-10
103294,Jamie,Singh,Lucknow,M,42,36-50,2022-01-18
103295,Riley,Bhat,Pune,F,21,18-25,2020-11-02
103296,Blake,Bose,Hyderabad,F,27,26-35,2024-03-07
103297,Morgan,Mehta,Mumbai,F,27,26-35,2019-02-01
103298,Taylor,Malhotra,Chennai,F,41,36-50,2021-01-28
103299,Jamie,Singh,Ahmedabad,F,38,36-50,2023-09-10
103300,Kendall,Das,Ahmedabad,M,28,26-35,2019-10-11
103301,Peyton,Patel,Lucknow,M,44,36-50,2018-11-25
103302,Cameron,Chatterjee,Jaipur,F,33,26-35,2022-01-22
103303,Sam,Rao,Kolkata,F,43,36-50,2020-08-09
103304,Reese,Chopra,Lucknow,M,47,36-50,2023-06-29
103305,Morgan,Iyer,Hyderabad,M,66,51-70,2023-07-10
103306,Kendall,Gupta,Pune,M,33,26-35,2023-02-22
103307,Jamie,Gupta,Chennai,O,24,18-25,2021-04-11
103308,Harper,Iyer,Ahmedabad,M,33,26-35,2022-11-08
103309,Morgan,Verma,Bengaluru,M,52,51-70,2018-06-11
103310,Jordan,Mehta,Ahmedabad,F,33,26-35,2022-10-18
103311,Peyton,Saxena,Chennai,M,57,51-70,2020-02-15
103312,Casey,Saxena,Mumbai,F,29,26-35,2023-01-02
103313,Drew,Chatterjee,Hyderabad,M,52,51-70,2024-05-10
103314,Robin,Sharma,Delhi,M,66,51-70,2020-11-17
103315,Blake,Ahuja,Pune,F,38,36-50,2024-07-01
103316,Quinn,Rao,Jaipur,F,67,51-70,2020-07-28
103317,Kendall,Kumar,Bengaluru,M,60,51-70,2019-06-24
103318,Blake,Verma,Lucknow,F,53,51-70,2024-12-10
103319,Robin,Singh,Kolkata,M,65,51-70,2020-04-01
103320,Jordan,Nair,Kolkata,F,34,26-35,2022-01-01
103321,Jamie,Ahuja,Kolkata,M,49,36-50,2020-12-24
103322,Alex,Saxena,Bengaluru,O,58,51-70,2018-12-22
103323,Peyton,Chatterjee,Chennai,F,23,18-25,2018-08-23
103324,Robin,Gupta,Jaipur,M,41,36-50,2024-03-24
103325,Blake,Joshi,Ahmedabad,M,44,36-50,2022-03-29
